experiment_phase	cell_type	cell_passage	analysis_set	compound_first_treatment	batch_reagent_first_treatment	Date	baseline_norm_method	peak_height_normalization_method	peak_height_normalizator_annotation	response_calculation_method_reference_point	compound_second_treatment	batch_reagent_second_treatment	conc_second_treatment	treatment_annotation	min_conc_for_DR_stim_index	max_conc_for_DR_stim_index	nb_points_for_DR_stim_index	items	checking_auc_criteria	DR_stim_index_type	response_calculation_method	response	comments	nb_replicates_not_going_back_to_baseline	max_cv_replicates	mean_cv_replicates	Analog	curve_smoothing
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_Emax_from_slope_to_peak	0.049047158	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_Emax_from_value_peak_height	0.98551277	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_Emin_from_auc	3.261608	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_Emin_from_slope_to_peak	9.884256e-4	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_Emin_from_value_peak_height	0.034711458	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_T0_from_auc	3.261608	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_T0_from_slope_to_peak	9.884256e-4	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_T0_from_value_peak_height	0.034711458	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_gof_from_auc	0.98651546	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_gof_from_slope_to_peak	0.99789036	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_gof_from_value_peak_height	0.99831515	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_nb_from_auc	3	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_nb_from_slope_to_peak	3	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_nb_from_value_peak_height	3	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_pEC50_from_auc	9.3228498	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_pEC50_from_slope_to_peak	9.4311599	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_pEC50_from_value_peak_height	9.3104845	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_s_from_auc	1	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_s_from_slope_to_peak	1	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_s_from_value_peak_height	1	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_scal_from_auc	-1.8254796	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_scal_from_slope_to_peak	-2.4910955	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_scal_from_value_peak_height	-2.2430514	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_stdErr_from_auc	0.052611699	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_stdErr_from_slope_to_peak	0.021990937	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_stdErr_from_value_peak_height	0.019436125	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_weighted_stdErr_from_auc	0.033159878	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_weighted_stdErr_from_slope_to_peak	0.011348612	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_weighted_stdErr_from_value_peak_height	0.013949833	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_wgof_from_auc	0.99923476	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_wgof_from_slope_to_peak	0.99991974	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_wgof_from_value_peak_height	0.99987601	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_xmid_from_auc	-0.31530325	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_xmid_from_slope_to_peak	-0.42738169	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	nplr_xmid_from_value_peak_height	-0.30767939	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	ratio_end_start_delta_over_peak_height	0.0084374703	NA	NA	NA	NA	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	slope_to_peak	0.051540204	NA	NA	1.2630942	0.34291496	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	time_at_half_value_peak_height	1092.6398	NA	NA	0.18958124	0.059603793	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	time_at_peak	968.81823	NA	NA	0.16922784	0.044848282	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	time_to_reach_half_peak_height	253.00819	NA	NA	0.81939747	0.26541573	XXXX-Nle-L5-15	rolling average of 10 points
second_treatment	CellsX	Mixt20230321f20220519NCWBt20230322f20211219FC	CaFlux-L4&L5-20230421	XXXX-Nle-L5-15_Multiplex2023Apr	all banks	2023-04-21	ratio_to_baseline	ratio_to_ph	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	t0phase	XXXX-WT-fixed_Pur-2021May	all banks	100	XXXX-Nle-L5-15_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	0.03125	8	27	27	TRUE	auc_log_DR	value_at_half_phase	0.38416008	NA	NA	0.94405214	0.4671615	XXXX-Nle-L5-15	rolling average of 10 points
